season,week,game_id,posteam,defteam,points_scored,points_allowed,points_scored_rolling_3,points_scored_rolling_5,points_allowed_rolling_3,points_allowed_rolling_5
2021,5,2021_05_LA_SEA,LA,SEA,26.0,17.0,27.0,27.0,28.333333333333332,28.333333333333332
2021,6,2021_06_LA_NYG,LA,NYG,38.0,11.0,26.666666666666668,28.2,26.0,23.2
2021,7,2021_07_DET_LA,LA,DET,28.0,19.0,28.0,29.0,21.666666666666668,22.6
2021,8,2021_08_LA_HOU,LA,HOU,38.0,22.0,30.666666666666668,29.2,15.666666666666666,21.6
2021,9,2021_09_TEN_LA,LA,TEN,16.0,28.0,34.666666666666664,30.0,17.333333333333332,21.2
2021,10,2021_10_LA_SF,LA,SF,10.0,31.0,27.333333333333332,29.2,23.0,19.4
2021,12,2021_12_LA_GB,LA,GB,28.0,36.0,21.333333333333332,26.0,27.0,22.2
2021,13,2021_13_JAX_LA,LA,JAX,37.0,7.0,18.0,24.0,31.666666666666668,27.2
2021,14,2021_14_LA_ARI,LA,ARI,30.0,23.0,25.0,25.8,24.666666666666668,24.8
2021,15,2021_15_SEA_LA,LA,SEA,20.0,10.0,31.666666666666668,24.2,22.0,25.0
2021,16,2021_16_LA_MIN,LA,MIN,30.0,23.0,29.0,25.0,13.333333333333334,21.4
2021,17,2021_17_LA_BAL,LA,BAL,20.0,19.0,26.666666666666668,29.0,18.666666666666668,19.8
2021,18,2021_18_SF_LA,LA,SF,24.0,27.0,23.333333333333332,27.4,17.333333333333332,16.4
2021,19,2021_19_ARI_LA,LA,ARI,34.0,11.0,24.666666666666668,24.8,23.0,20.4
2021,20,2021_20_LA_TB,LA,TB,30.0,27.0,26.0,25.6,19.0,18.0
2021,21,2021_21_SF_LA,LA,SF,20.0,17.0,29.333333333333332,27.6,21.666666666666668,21.4
2021,22,2021_22_LA_CIN,LA,CIN,23.0,20.0,28.0,25.6,18.333333333333332,20.2
2022,1,2022_01_BUF_LA,LA,BUF,10.0,31.0,24.333333333333332,26.2,21.333333333333332,20.4
2022,2,2022_02_ATL_LA,LA,ATL,31.0,27.0,17.666666666666668,23.4,22.666666666666668,21.2
2022,3,2022_03_LA_ARI,LA,ARI,20.0,12.0,21.333333333333332,22.8,26.0,24.4
2022,4,2022_04_LA_SF,LA,SF,9.0,24.0,20.333333333333332,20.8,23.333333333333332,21.4
2022,5,2022_05_DAL_LA,LA,DAL,10.0,22.0,20.0,18.6,21.0,22.8
2022,6,2022_06_CAR_LA,LA,CAR,24.0,10.0,13.0,16.0,19.333333333333332,23.2
2022,8,2022_08_SF_LA,LA,SF,14.0,31.0,14.333333333333334,18.8,18.666666666666668,19.0
2022,9,2022_09_LA_TB,LA,TB,13.0,16.0,16.0,15.4,21.0,19.8
2022,10,2022_10_ARI_LA,LA,ARI,17.0,27.0,17.0,14.0,19.0,20.6
2022,11,2022_11_LA_NO,LA,NO,20.0,27.0,14.666666666666666,15.6,24.666666666666668,21.2
2022,12,2022_12_LA_KC,LA,KC,10.0,26.0,16.666666666666668,17.6,23.333333333333332,22.2
2022,13,2022_13_SEA_LA,LA,SEA,23.0,27.0,15.666666666666666,14.8,26.666666666666668,25.4
2022,14,2022_14_LV_LA,LA,LV,17.0,16.0,17.666666666666668,16.6,26.666666666666668,24.6
2022,15,2022_15_LA_GB,LA,GB,12.0,24.0,16.666666666666668,17.4,23.0,24.6
2022,16,2022_16_DEN_LA,LA,DEN,51.0,14.0,17.333333333333332,16.4,22.333333333333332,24.0
2022,17,2022_17_LA_LAC,LA,LAC,10.0,31.0,26.666666666666668,22.6,18.0,21.4
2022,18,2022_18_LA_SEA,LA,SEA,16.0,19.0,24.333333333333332,22.6,23.0,22.4
2023,1,2023_01_LA_SEA,LA,SEA,30.0,13.0,25.666666666666668,21.2,21.333333333333332,20.8
2023,2,2023_02_SF_LA,LA,SF,23.0,30.0,18.666666666666668,23.8,21.0,20.2
2023,3,2023_03_LA_CIN,LA,CIN,16.0,19.0,23.0,26.0,20.666666666666668,21.4
2023,4,2023_04_LA_IND,LA,IND,29.0,23.0,23.0,19.0,20.666666666666668,22.4
2023,5,2023_05_PHI_LA,LA,PHI,14.0,23.0,22.666666666666668,22.8,24.0,20.8
2023,6,2023_06_ARI_LA,LA,ARI,26.0,9.0,19.666666666666668,22.4,21.666666666666668,21.6
2023,7,2023_07_PIT_LA,LA,PIT,17.0,24.0,23.0,21.6,18.333333333333332,20.8
2023,8,2023_08_LA_DAL,LA,DAL,20.0,43.0,19.0,20.4,18.666666666666668,19.6
2023,9,2023_09_LA_GB,LA,GB,3.0,20.0,21.0,21.2,25.333333333333332,24.4
2023,11,2023_11_SEA_LA,LA,SEA,17.0,16.0,13.333333333333334,16.0,29.0,23.8
2023,12,2023_12_LA_ARI,LA,ARI,37.0,14.0,13.333333333333334,16.6,26.333333333333332,22.4
2023,13,2023_13_CLE_LA,LA,CLE,36.0,19.0,19.0,18.8,16.666666666666668,23.4
2023,14,2023_14_LA_BAL,LA,BAL,31.0,37.0,30.0,22.6,16.333333333333332,22.4
2023,15,2023_15_WAS_LA,LA,WAS,28.0,20.0,34.666666666666664,24.8,23.333333333333332,21.2
2023,16,2023_16_NO_LA,LA,NO,30.0,22.0,31.666666666666668,29.8,25.333333333333332,21.2
2023,17,2023_17_LA_NYG,LA,NYG,26.0,25.0,29.666666666666668,32.4,26.333333333333332,22.4
2023,18,2023_18_LA_SF,LA,SF,21.0,20.0,28.0,30.2,22.333333333333332,24.6
2023,19,2023_19_LA_DET,LA,DET,23.0,24.0,25.666666666666668,27.2,22.333333333333332,24.8
2024,1,2024_01_LA_DET,LA,DET,20.0,26.0,23.333333333333332,25.6,23.0,22.2
2024,2,2024_02_LA_ARI,LA,ARI,10.0,41.0,21.333333333333332,24.0,23.333333333333332,23.4
2024,3,2024_03_SF_LA,LA,SF,27.0,24.0,17.666666666666668,20.0,30.333333333333332,27.2
2024,4,2024_04_LA_CHI,LA,CHI,18.0,24.0,19.0,20.2,30.333333333333332,27.0
2024,5,2024_05_GB_LA,LA,GB,19.0,24.0,18.333333333333332,19.6,29.666666666666668,27.8
2024,7,2024_07_LV_LA,LA,LV,20.0,15.0,21.333333333333332,18.8,24.0,27.8
2024,8,2024_08_MIN_LA,LA,MIN,30.0,20.0,19.0,18.8,21.0,25.6
2024,9,2024_09_LA_SEA,LA,SEA,26.0,20.0,23.0,22.8,19.666666666666668,21.4
2024,10,2024_10_MIA_LA,LA,MIA,15.0,23.0,25.333333333333332,22.6,18.333333333333332,20.6
2024,11,2024_11_LA_NE,LA,NE,28.0,22.0,23.666666666666668,22.0,21.0,20.4
2024,12,2024_12_PHI_LA,LA,PHI,20.0,37.0,23.0,23.8,21.666666666666668,20.0
2024,13,2024_13_LA_NO,LA,NO,21.0,14.0,21.0,23.8,27.333333333333332,24.4
2024,14,2024_14_BUF_LA,LA,BUF,44.0,42.0,23.0,22.0,24.333333333333332,23.2
2024,15,2024_15_LA_SF,LA,SF,12.0,6.0,28.333333333333332,25.6,31.0,27.6
2024,16,2024_16_LA_NYJ,LA,NYJ,19.0,9.0,25.666666666666668,25.0,20.666666666666668,24.2
2024,17,2024_17_ARI_LA,LA,ARI,13.0,9.0,25.0,23.2,19.0,21.6
2024,18,2024_18_SEA_LA,LA,SEA,25.0,30.0,14.666666666666666,21.8,8.0,16.0
2024,19,2024_19_MIN_LA,LA,MIN,27.0,9.0,19.0,22.6,16.0,19.2
2024,20,2024_20_LA_PHI,LA,PHI,22.0,28.0,21.666666666666668,19.2,16.0,12.6
2025,1,2025_01_HOU_LA,LA,HOU,14.0,9.0,24.666666666666668,21.2,22.333333333333332,17.0
2025,2,2025_02_LA_TEN,LA,TEN,33.0,19.0,21.0,20.2,15.333333333333334,17.0
2025,3,2025_03_LA_PHI,LA,PHI,26.0,33.0,23.0,24.2,18.666666666666668,19.0
2025,4,2025_04_IND_LA,LA,IND,27.0,20.0,24.333333333333332,24.4,20.333333333333332,19.6
2025,5,2025_05_SF_LA,LA,SF,23.0,26.0,28.666666666666668,24.4,24.0,21.8
2025,6,2025_06_LA_BAL,LA,BAL,17.0,3.0,25.333333333333332,24.6,26.333333333333332,21.4
2025,7,2025_07_LA_JAX,LA,JAX,35.0,7.0,22.333333333333332,25.2,16.333333333333332,20.2
2025,9,2025_09_NO_LA,LA,NO,34.0,10.0,25.0,25.6,12.0,17.8
2025,10,2025_10_LA_SF,LA,SF,42.0,26.0,28.666666666666668,27.2,6.666666666666667,13.2
2025,11,2025_11_SEA_LA,LA,SEA,,,37.0,30.2,14.333333333333334,14.4
2025,12,2025_12_TB_LA,LA,TB,,,,,,
2025,13,2025_13_LA_CAR,LA,CAR,,,,,,
2025,14,2025_14_LA_ARI,LA,ARI,,,,,,
2025,15,2025_15_DET_LA,LA,DET,,,,,,
2025,16,2025_16_LA_SEA,LA,SEA,,,,,,
2025,17,2025_17_LA_ATL,LA,ATL,,,,,,
2025,18,2025_18_ARI_LA,LA,ARI,,,,,,
2021,1,2021_01_LAC_WAS,LAC,WAS,20.0,16.0,,,,
2021,2,2021_02_DAL_LAC,LAC,DAL,17.0,20.0,,,,
2021,3,2021_03_LAC_KC,LAC,KC,30.0,24.0,,,,
2021,4,2021_04_LV_LAC,LAC,LV,28.0,14.0,22.333333333333332,22.333333333333332,20.0,20.0
2021,5,2021_05_CLE_LAC,LAC,CLE,47.0,42.0,25.0,25.0,19.333333333333332,19.333333333333332
2021,6,2021_06_LAC_BAL,LAC,BAL,6.0,34.0,35.0,28.4,26.666666666666668,23.2
2021,8,2021_08_NE_LAC,LAC,NE,24.0,27.0,27.0,25.6,30.0,26.8
2021,9,2021_09_LAC_PHI,LAC,PHI,27.0,24.0,25.666666666666668,27.0,34.333333333333336,28.2
2021,10,2021_10_MIN_LAC,LAC,MIN,20.0,27.0,19.0,26.4,28.333333333333332,28.2
2021,11,2021_11_PIT_LAC,LAC,PIT,41.0,37.0,23.666666666666668,24.8,26.0,30.8
2021,12,2021_12_LAC_DEN,LAC,DEN,13.0,28.0,29.333333333333332,23.6,29.333333333333332,29.8
2021,13,2021_13_LAC_CIN,LAC,CIN,41.0,22.0,24.666666666666668,25.0,30.666666666666668,28.6
2021,14,2021_14_NYG_LAC,LAC,NYG,37.0,21.0,31.666666666666668,28.4,29.0,27.6
2021,15,2021_15_KC_LAC,LAC,KC,28.0,34.0,30.333333333333332,30.4,23.666666666666668,27.0
2021,16,2021_16_LAC_HOU,LAC,HOU,29.0,41.0,35.333333333333336,32.0,25.666666666666668,28.4
2021,17,2021_17_DEN_LAC,LAC,DEN,34.0,13.0,31.333333333333332,29.6,32.0,29.2
2021,18,2021_18_LAC_LV,LAC,LV,32.0,35.0,30.333333333333332,33.8,29.333333333333332,26.2
2022,1,2022_01_LV_LAC,LAC,LV,24.0,19.0,31.666666666666668,32.0,29.666666666666668,28.8
2022,2,2022_02_LAC_KC,LAC,KC,24.0,27.0,30.0,29.4,22.333333333333332,28.4
2022,3,2022_03_JAX_LAC,LAC,JAX,10.0,38.0,26.666666666666668,28.6,27.0,27.0
2022,4,2022_04_LAC_HOU,LAC,HOU,34.0,24.0,19.333333333333332,24.8,28.0,26.4
2022,5,2022_05_LAC_CLE,LAC,CLE,30.0,28.0,22.666666666666668,24.8,29.666666666666668,28.6
2022,6,2022_06_DEN_LAC,LAC,DEN,19.0,16.0,24.666666666666668,24.4,30.0,27.2
2022,7,2022_07_SEA_LAC,LAC,SEA,23.0,37.0,27.666666666666668,23.4,22.666666666666668,26.6
2022,9,2022_09_LAC_ATL,LAC,ATL,20.0,17.0,24.0,23.2,27.0,28.6
2022,10,2022_10_LAC_SF,LAC,SF,16.0,22.0,20.666666666666668,25.2,23.333333333333332,24.4
2022,11,2022_11_KC_LAC,LAC,KC,27.0,30.0,19.666666666666668,21.6,25.333333333333332,24.0
2022,12,2022_12_LAC_ARI,LAC,ARI,25.0,24.0,21.0,21.0,23.0,24.4
2022,13,2022_13_LAC_LV,LAC,LV,20.0,27.0,22.666666666666668,22.2,25.333333333333332,26.0
2022,14,2022_14_MIA_LAC,LAC,MIA,23.0,17.0,24.0,21.6,27.0,24.0
2022,15,2022_15_TEN_LAC,LAC,TEN,17.0,14.0,22.666666666666668,22.2,22.666666666666668,24.0
2022,16,2022_16_LAC_IND,LAC,IND,20.0,3.0,20.0,22.4,19.333333333333332,22.4
2022,17,2022_17_LA_LAC,LAC,LA,31.0,10.0,20.0,21.0,11.333333333333334,17.0
2022,18,2022_18_LAC_DEN,LAC,DEN,28.0,31.0,22.666666666666668,22.2,9.0,14.2
2022,19,2022_19_LAC_JAX,LAC,JAX,30.0,31.0,26.333333333333332,23.8,14.666666666666666,15.0
2023,1,2023_01_MIA_LAC,LAC,MIA,34.0,36.0,29.666666666666668,25.2,24.0,17.8
2023,2,2023_02_LAC_TEN,LAC,TEN,24.0,27.0,30.666666666666668,28.6,32.666666666666664,22.2
2023,3,2023_03_LAC_MIN,LAC,MIN,28.0,24.0,29.333333333333332,29.4,31.333333333333332,27.0
2023,4,2023_04_LV_LAC,LAC,LV,24.0,17.0,28.666666666666668,28.8,29.0,29.8
2023,6,2023_06_DAL_LAC,LAC,DAL,17.0,20.0,25.333333333333332,28.0,22.666666666666668,27.0
2023,7,2023_07_LAC_KC,LAC,KC,17.0,31.0,23.0,25.4,20.333333333333332,24.8
2023,8,2023_08_CHI_LAC,LAC,CHI,30.0,13.0,19.333333333333332,22.0,22.666666666666668,23.8
2023,9,2023_09_LAC_NYJ,LAC,NYJ,27.0,6.0,21.333333333333332,23.2,21.333333333333332,21.0
2023,10,2023_10_DET_LAC,LAC,DET,38.0,41.0,24.666666666666668,23.0,16.666666666666668,17.4
2023,11,2023_11_LAC_GB,LAC,GB,20.0,23.0,31.666666666666668,25.8,20.0,22.2
2023,12,2023_12_BAL_LAC,LAC,BAL,10.0,20.0,28.333333333333332,26.4,23.333333333333332,22.8
2023,13,2023_13_LAC_NE,LAC,NE,6.0,0.0,22.666666666666668,25.0,28.0,20.6
2023,14,2023_14_DEN_LAC,LAC,DEN,7.0,24.0,12.0,20.2,14.333333333333334,18.0
2023,15,2023_15_LAC_LV,LAC,LV,21.0,63.0,7.666666666666667,16.2,14.666666666666666,21.6
2023,16,2023_16_BUF_LAC,LAC,BUF,22.0,24.0,11.333333333333334,12.8,29.0,26.0
2023,17,2023_17_LAC_DEN,LAC,DEN,9.0,16.0,16.666666666666668,13.2,37.0,26.2
2023,18,2023_18_KC_LAC,LAC,KC,12.0,13.0,17.333333333333332,13.0,34.333333333333336,25.4
2024,1,2024_01_LV_LAC,LAC,LV,22.0,10.0,14.333333333333334,14.2,17.666666666666668,28.0
2024,2,2024_02_LAC_CAR,LAC,CAR,26.0,3.0,14.333333333333334,17.2,13.0,25.2
2024,3,2024_03_LAC_PIT,LAC,PIT,10.0,20.0,20.0,18.2,8.666666666666666,13.2
2024,4,2024_04_KC_LAC,LAC,KC,10.0,17.0,19.333333333333332,15.8,11.0,12.4
2024,6,2024_06_LAC_DEN,LAC,DEN,23.0,16.0,15.333333333333334,16.0,13.333333333333334,12.6
2024,7,2024_07_LAC_ARI,LAC,ARI,15.0,17.0,14.333333333333334,18.2,17.666666666666668,13.2
2024,8,2024_08_NO_LAC,LAC,NO,26.0,8.0,16.0,16.8,16.666666666666668,14.6
2024,9,2024_09_LAC_CLE,LAC,CLE,27.0,10.0,21.333333333333332,16.8,13.666666666666666,15.6
2024,10,2024_10_TEN_LAC,LAC,TEN,27.0,17.0,22.666666666666668,20.2,11.666666666666666,13.6
2024,11,2024_11_CIN_LAC,LAC,CIN,34.0,27.0,26.666666666666668,23.6,11.666666666666666,13.6
2024,12,2024_12_BAL_LAC,LAC,BAL,23.0,30.0,29.333333333333332,25.8,18.0,15.8
2024,13,2024_13_LAC_ATL,LAC,ATL,17.0,13.0,28.0,27.4,24.666666666666668,18.4
2024,14,2024_14_LAC_KC,LAC,KC,17.0,19.0,24.666666666666668,25.6,23.333333333333332,19.4
2024,15,2024_15_TB_LAC,LAC,TB,17.0,40.0,19.0,23.6,20.666666666666668,21.2
2024,16,2024_16_DEN_LAC,LAC,DEN,34.0,27.0,17.0,21.6,24.0,25.8
2024,17,2024_17_LAC_NE,LAC,NE,40.0,7.0,22.666666666666668,21.6,28.666666666666668,25.8
2024,18,2024_18_LAC_LV,LAC,LV,34.0,20.0,30.333333333333332,25.0,24.666666666666668,21.2
2024,19,2024_19_LAC_HOU,LAC,HOU,12.0,32.0,36.0,28.4,18.0,22.6
2025,1,2025_01_KC_LAC,LAC,KC,27.0,21.0,28.666666666666668,27.4,19.666666666666668,25.2
2025,2,2025_02_LAC_LV,LAC,LV,20.0,9.0,24.333333333333332,29.4,24.333333333333332,21.4
2025,3,2025_03_DEN_LAC,LAC,DEN,23.0,20.0,19.666666666666668,26.6,20.666666666666668,17.8
2025,4,2025_04_LAC_NYG,LAC,NYG,18.0,21.0,23.333333333333332,23.2,16.666666666666668,20.4
2025,5,2025_05_WAS_LAC,LAC,WAS,10.0,27.0,20.333333333333332,20.0,16.666666666666668,20.6
2025,6,2025_06_LAC_MIA,LAC,MIA,29.0,27.0,17.0,19.6,22.666666666666668,19.6
2025,7,2025_07_IND_LAC,LAC,IND,24.0,38.0,19.0,20.0,25.0,20.8
2025,8,2025_08_MIN_LAC,LAC,MIN,37.0,10.0,21.0,20.8,30.666666666666668,26.6
2025,9,2025_09_LAC_TEN,LAC,TEN,27.0,20.0,30.0,23.6,25.0,24.6
2025,10,2025_10_PIT_LAC,LAC,PIT,25.0,10.0,29.333333333333332,25.4,22.666666666666668,24.4
2025,11,2025_11_LAC_JAX,LAC,JAX,,,29.666666666666668,28.4,13.333333333333334,21.0
2025,13,2025_13_LV_LAC,LAC,LV,,,,,,
2025,14,2025_14_PHI_LAC,LAC,PHI,,,,,,
2025,15,2025_15_LAC_KC,LAC,KC,,,,,,
2025,16,2025_16_LAC_DAL,LAC,DAL,,,,,,
2025,17,2025_17_HOU_LAC,LAC,HOU,,,,,,
2025,18,2025_18_LAC_DEN,LAC,DEN,,,,,,
2021,1,2021_01_BAL_LV,LV,BAL,33.0,27.0,,,,
2021,2,2021_02_LV_PIT,LV,PIT,26.0,17.0,,,,
2021,3,2021_03_MIA_LV,LV,MIA,31.0,28.0,,,,
2021,4,2021_04_LV_LAC,LV,LAC,14.0,28.0,30.0,30.0,24.0,24.0
2021,5,2021_05_CHI_LV,LV,CHI,9.0,20.0,23.666666666666668,23.666666666666668,24.333333333333332,24.333333333333332
2021,6,2021_06_LV_DEN,LV,DEN,34.0,24.0,18.0,22.6,25.333333333333332,24.0
2021,7,2021_07_PHI_LV,LV,PHI,33.0,22.0,19.0,22.8,24.0,23.4
2021,9,2021_09_LV_NYG,LV,NYG,16.0,23.0,25.333333333333332,24.2,22.0,24.4
2021,10,2021_10_KC_LV,LV,KC,14.0,41.0,27.666666666666668,21.2,23.0,23.4
2021,11,2021_11_CIN_LV,LV,CIN,13.0,32.0,21.0,21.2,28.666666666666668,26.0
2021,12,2021_12_LV_DAL,LV,DAL,36.0,33.0,14.333333333333334,22.0,32.0,28.4
2021,13,2021_13_WAS_LV,LV,WAS,15.0,17.0,21.0,22.4,35.333333333333336,30.2
2021,14,2021_14_LV_KC,LV,KC,9.0,48.0,21.333333333333332,18.8,27.333333333333332,29.2
2021,15,2021_15_LV_CLE,LV,CLE,16.0,14.0,20.0,17.4,32.666666666666664,34.2
2021,16,2021_16_DEN_LV,LV,DEN,17.0,13.0,13.333333333333334,17.8,26.333333333333332,28.8
2021,17,2021_17_LV_IND,LV,IND,23.0,20.0,14.0,18.6,25.0,25.0
2021,18,2021_18_LAC_LV,LV,LAC,35.0,32.0,18.666666666666668,16.0,15.666666666666666,22.4
2021,19,2021_19_LV_CIN,LV,CIN,19.0,26.0,25.0,20.0,21.666666666666668,25.4
2022,1,2022_01_LV_LAC,LV,LAC,19.0,24.0,25.666666666666668,22.0,26.0,21.0
2022,2,2022_02_ARI_LV,LV,ARI,23.0,29.0,24.333333333333332,22.6,27.333333333333332,23.0
2022,3,2022_03_LV_TEN,LV,TEN,22.0,24.0,20.333333333333332,23.8,26.333333333333332,26.2
2022,4,2022_04_DEN_LV,LV,DEN,32.0,23.0,21.333333333333332,23.6,25.666666666666668,27.0
2022,5,2022_05_LV_KC,LV,KC,29.0,30.0,25.666666666666668,23.0,25.333333333333332,25.2
2022,7,2022_07_HOU_LV,LV,HOU,38.0,20.0,27.666666666666668,25.0,25.666666666666668,26.0
2022,8,2022_08_LV_NO,LV,NO,0.0,24.0,33.0,28.8,24.333333333333332,25.2
2022,9,2022_09_LV_JAX,LV,JAX,20.0,27.0,22.333333333333332,24.2,24.666666666666668,24.2
2022,10,2022_10_IND_LV,LV,IND,20.0,25.0,19.333333333333332,23.8,23.666666666666668,24.8
2022,11,2022_11_LV_DEN,LV,DEN,22.0,16.0,13.333333333333334,21.4,25.333333333333332,25.2
2022,12,2022_12_LV_SEA,LV,SEA,40.0,34.0,20.666666666666668,20.0,22.666666666666668,22.4
2022,13,2022_13_LAC_LV,LV,LAC,27.0,20.0,27.333333333333332,20.4,25.0,25.2
2022,14,2022_14_LV_LA,LV,LA,16.0,17.0,29.666666666666668,25.8,23.333333333333332,24.4
2022,15,2022_15_NE_LV,LV,NE,30.0,24.0,27.666666666666668,25.0,23.666666666666668,22.4
2022,16,2022_16_LV_PIT,LV,PIT,10.0,13.0,24.333333333333332,27.0,20.333333333333332,22.2
2022,17,2022_17_SF_LV,LV,SF,34.0,37.0,18.666666666666668,24.6,18.0,21.6
2022,18,2022_18_KC_LV,LV,KC,13.0,31.0,24.666666666666668,23.4,24.666666666666668,22.2
2023,1,2023_01_LV_DEN,LV,DEN,17.0,16.0,19.0,20.6,27.0,24.4
2023,2,2023_02_LV_BUF,LV,BUF,10.0,38.0,21.333333333333332,20.8,28.0,24.2
2023,3,2023_03_PIT_LV,LV,PIT,18.0,23.0,13.333333333333334,16.8,28.333333333333332,27.0
2023,4,2023_04_LV_LAC,LV,LAC,17.0,24.0,15.0,18.4,25.666666666666668,29.0
2023,5,2023_05_GB_LV,LV,GB,17.0,13.0,15.0,15.0,28.333333333333332,26.4
2023,6,2023_06_NE_LV,LV,NE,21.0,17.0,17.333333333333332,15.8,20.0,22.8
2023,7,2023_07_LV_CHI,LV,CHI,12.0,30.0,18.333333333333332,16.6,18.0,23.0
2023,8,2023_08_LV_DET,LV,DET,14.0,26.0,16.666666666666668,17.0,20.0,21.4
2023,9,2023_09_NYG_LV,LV,NYG,30.0,6.0,15.666666666666666,16.2,24.333333333333332,22.0
2023,10,2023_10_NYJ_LV,LV,NYJ,16.0,12.0,18.666666666666668,18.8,20.666666666666668,18.4
2023,11,2023_11_LV_MIA,LV,MIA,13.0,20.0,20.0,18.6,14.666666666666666,18.2
2023,12,2023_12_KC_LV,LV,KC,17.0,31.0,19.666666666666668,17.0,12.666666666666666,18.8
2023,14,2023_14_MIN_LV,LV,MIN,0.0,3.0,15.333333333333334,18.0,21.0,19.0
2023,15,2023_15_LAC_LV,LV,LAC,63.0,21.0,10.0,15.2,18.0,14.4
2023,16,2023_16_LV_KC,LV,KC,20.0,14.0,26.666666666666668,21.8,18.333333333333332,17.4
2023,17,2023_17_LV_IND,LV,IND,20.0,23.0,27.666666666666668,22.6,12.666666666666666,17.8
2023,18,2023_18_DEN_LV,LV,DEN,27.0,14.0,34.333333333333336,24.0,19.333333333333332,18.4
2024,1,2024_01_LV_LAC,LV,LAC,10.0,22.0,22.333333333333332,26.0,17.0,15.0
2024,2,2024_02_LV_BAL,LV,BAL,26.0,23.0,19.0,28.0,19.666666666666668,18.8
2024,3,2024_03_CAR_LV,LV,CAR,22.0,36.0,21.0,20.6,19.666666666666668,19.2
2024,4,2024_04_CLE_LV,LV,CLE,20.0,16.0,19.333333333333332,21.0,27.0,23.6
2024,5,2024_05_LV_DEN,LV,DEN,18.0,34.0,22.666666666666668,21.0,25.0,22.2
2024,6,2024_06_PIT_LV,LV,PIT,13.0,32.0,20.0,19.2,28.666666666666668,26.2
2024,7,2024_07_LV_LA,LV,LA,15.0,20.0,17.0,19.8,27.333333333333332,28.2
2024,8,2024_08_KC_LV,LV,KC,20.0,27.0,15.333333333333334,17.6,28.666666666666668,27.6
2024,9,2024_09_LV_CIN,LV,CIN,24.0,41.0,16.0,17.2,26.333333333333332,25.8
2024,11,2024_11_LV_MIA,LV,MIA,19.0,34.0,19.666666666666668,18.0,29.333333333333332,30.8
2024,12,2024_12_DEN_LV,LV,DEN,19.0,29.0,21.0,18.2,34.0,30.8
2024,13,2024_13_LV_KC,LV,KC,17.0,19.0,20.666666666666668,19.4,34.666666666666664,30.2
2024,14,2024_14_LV_TB,LV,TB,13.0,28.0,18.333333333333332,19.8,27.333333333333332,30.0
2024,15,2024_15_ATL_LV,LV,ATL,9.0,15.0,16.333333333333332,18.4,25.333333333333332,30.2
2024,16,2024_16_JAX_LV,LV,JAX,19.0,14.0,13.0,15.4,20.666666666666668,25.0
2024,17,2024_17_LV_NO,LV,NO,25.0,10.0,13.666666666666666,15.4,19.0,21.0
2024,18,2024_18_LAC_LV,LV,LAC,20.0,34.0,17.666666666666668,16.6,13.0,17.2
2025,1,2025_01_LV_NE,LV,NE,20.0,13.0,21.333333333333332,17.2,19.333333333333332,20.2
2025,2,2025_02_LAC_LV,LV,LAC,9.0,20.0,21.666666666666668,18.6,19.0,17.2
2025,3,2025_03_LV_WAS,LV,WAS,24.0,41.0,16.333333333333332,18.6,22.333333333333332,18.2
2025,4,2025_04_CHI_LV,LV,CHI,24.0,25.0,17.666666666666668,19.6,24.666666666666668,23.6
2025,5,2025_05_LV_IND,LV,IND,6.0,40.0,19.0,19.4,28.666666666666668,26.6
2025,6,2025_06_TEN_LV,LV,TEN,20.0,10.0,18.0,16.6,35.333333333333336,27.8
2025,7,2025_07_LV_KC,LV,KC,0.0,31.0,16.666666666666668,16.6,25.0,27.2
2025,9,2025_09_JAX_LV,LV,JAX,29.0,30.0,8.666666666666666,14.8,27.0,29.4
2025,10,2025_10_LV_DEN,LV,DEN,7.0,10.0,16.333333333333332,15.8,23.666666666666668,27.2
2025,11,2025_11_DAL_LV,LV,DAL,,,12.0,12.4,23.666666666666668,24.2
2025,12,2025_12_CLE_LV,LV,CLE,,,,,,
2025,13,2025_13_LV_LAC,LV,LAC,,,,,,
2025,14,2025_14_DEN_LV,LV,DEN,,,,,,
2025,15,2025_15_LV_PHI,LV,PHI,,,,,,
2025,16,2025_16_LV_HOU,LV,HOU,,,,,,
2025,17,2025_17_NYG_LV,LV,NYG,,,,,,
2025,18,2025_18_KC_LV,LV,KC,,,,,,
2021,1,2021_01_MIA_NE,MIA,NE,17.0,16.0,,,,
2021,2,2021_02_BUF_MIA,MIA,BUF,0.0,35.0,,,,
2021,3,2021_03_MIA_LV,MIA,LV,28.0,31.0,,,,
2021,4,2021_04_IND_MIA,MIA,IND,17.0,27.0,15.0,15.0,27.333333333333332,27.333333333333332
2021,5,2021_05_MIA_TB,MIA,TB,17.0,45.0,15.0,15.0,31.0,31.0
2021,6,2021_06_MIA_JAX,MIA,JAX,20.0,23.0,20.666666666666668,15.8,34.333333333333336,30.8
2021,7,2021_07_ATL_MIA,MIA,ATL,28.0,30.0,18.0,16.4,31.666666666666668,32.2
2021,8,2021_08_MIA_BUF,MIA,BUF,11.0,26.0,21.666666666666668,22.0,32.666666666666664,31.2
2021,9,2021_09_HOU_MIA,MIA,HOU,17.0,9.0,19.666666666666668,18.6,26.333333333333332,30.2
2021,10,2021_10_BAL_MIA,MIA,BAL,22.0,10.0,18.666666666666668,18.6,21.666666666666668,26.6
2021,11,2021_11_MIA_NYJ,MIA,NYJ,24.0,17.0,16.666666666666668,19.6,15.0,19.6
